CD_SETOR,CD_QUADRA,CD_FACE,NM_TIP_LOG,NM_TIT_LOG,NM_LOG,TOT_RES,TOT_GERAL
"352940105000981","008","002",RUA,,JOAO PESSOA,"4","6"
"352940105000981","008","003",RUA,,SANTOS DUMONT,"21","21"
"352940105000981","008","004",RUA,,MONTE CASTELO,"9","9"
"352940105000982","001","002",AVENIDA,PAPA,JOAO XXIII,"0","2"
"352940105000982","001","003",AVENIDA,,CLARISSE DE JESUS LAZARO BEDECHI,"0","0"
"352940105000982","001","004",RUA,,PEDRO DE TOLEDO,"2","2"
"352940105000982","001","005",RUA,,PEDRO DE TOLEDO,"0","0"
"352940105000982","001","006",RUA,,RUBENS PEDRO,"104","104"
"352940105000982","001","007",RUA,,HENRIQUE SOUZA BAYMA,"0","0"
"352940105000982","001","008",RUA,,LAUDO FERREIRA DE CAMARGO,"0","0"
"352940105000982","001","009",RUA,PRESIDENTE,MARECHAL DEODORO DA FONSECA,"0","0"
"352940105000982","001","013",RUA,PRESIDENTE,AFONSO PENA,"16","18"
"352940105000982","001","014",RUA,PRESIDENTE,VENCESLAU BRAZ,"3","3"
"352940105000982","001","015",RUA,PRESIDENTE,VENCESLAU BRAZ,"2","2"
"352940105000982","001","016",RUA,PRESIDENTE,AFONSO PENA,"2","2"
"352940105000983","001","009",RUA,PRESIDENTE,MARECHAL DEODORO DA FONSECA,"18","22"
"352940105000983","001","010",RUA,VICE PRESIDENTE,FRANCISCO SILVIANO ALVES BRANDAO,"14","25"
"352940105000983","001","011",RUA,PRESIDENTE,NEREU RAMOS,"6","10"
"352940105000983","001","012",RUA,PRESIDENTE,JOAO CAFE FILHO,"5","9"
"352940105000983","001","013",RUA,PRESIDENTE,AFONSO PENA,"267","267"
"352940105000984","001","001",RUA,PRESIDENTE,MARECHAL DEODORO DA FONSECA,"270","270"
"352940105000985","001","001",RUA,PRESIDENTE,AFONSO PENA,"270","270"
"352940105000986","002","001",RUA,,HUMBERTO PRIMO LEARDINI,"16","17"
"352940105000986","002","002",VIELA,,SEM NOME,"0","0"
"352940105000986","002","003",RUA,,JOSE POLIDORO,"18","21"
"352940105000986","002","004",RUA,,INOCENCIO NAZUTTO,"7","7"
"352940105000986","003","001",RUA,,HUMBERTO PRIMO LEARDINI,"7","9"
"352940105000986","003","002",RUA,,PERU,"0","0"
"352940105000986","003","003",RUA,,JOSE POLIDORO,"8","14"
"352940105000986","003","004",VIELA,,SEM NOME,"0","0"
"352940105000986","004","001",RUA,,JOSE POLIDORO,"7","11"
"352940105000986","004","002",RUA,,GUIDO LIPPE,"4","5"
"352940105000986","004","003",RUA,,ANGELO ANTONIO DIAN,"15","16"
"352940105000986","004","004",VIELA,,SEM NOME,"0","0"
"352940105000986","005","001",RUA,,JOSE POLIDORO,"8","9"
"352940105000986","005","002",VIELA,,SEM NOME,"0","0"
"352940105000986","005","003",RUA,,ANGELO ANTONIO DIAN,"6","8"
"352940105000986","005","004",RUA,,INOCENCIO NAZUTTO,"5","8"
"352940105000986","009","001",RUA,,ANGELO ANTONIO DIAN,"21","22"
"352940105000986","009","003",RUA,,MANOEL MAXIMO,"3","3"
"352940105000986","009","004",RUA,,CESARIO PARMEGIANI,"12","12"
"352940105000986","009","005",VIELA,,SEM NOME,"0","0"
"352940105000987","001","001",RUA,,HUMBERTO PRIMO LEARDINI,"21","21"
"352940105000987","001","002",RUA,,INOCENCIO NAZUTTO,"1","1"
"352940105000987","001","003",RUA,,JOSE POLIDORO,"24","25"
"352940105000987","001","004",RUA,,GERMANO POLISEL,"4","5"
"352940105000987","006","001",RUA,,JOSE POLIDORO,"16","16"
"352940105000987","006","002",RUA,,INOCENCIO NAZUTTO,"1","1"
"352940105000987","006","003",RUA,,ANGELO ANTONIO DIAN,"8","9"
"352940105000987","007","001",RUA,,ANGELO ANTONIO DIAN,"23","24"
"352940105000987","007","002",VIELA,,SEM NOME,"0","0"
"352940105000987","007","003",RUA,,CESARIO PARMEGIANI,"17","17"
"352940105000987","007","004",RUA,,CESARIO SANTANA,"6","7"
"352940105000987","007","005",RUA,,JOSE POLIDORO,"0","0"
"352940105000987","008","001",RUA,,ANGELO ANTONIO DIAN,"22","22"
"352940105000987","008","002",VIELA,,SEM NOME,"0","0"
"352940105000987","008","003",RUA,,CESARIO PARMEGIANI,"27","27"
"352940105000987","008","004",VIELA,,SEM NOME,"0","0"
"352940105000988","001","001",RUA,,EDMIR BOZZATO,"45","50"
"352940105000988","001","002",RUA,CAPITAO,RUFINO ANGELO RAMOS,"81","92"
"352940105000988","001","003",RUA,,FRANCISCO CHAGAS TELES,"0","0"
"352940105000988","001","004",RUA,,FRANCISCO CHAGAS TELES,"50","54"
"352940105000988","001","005",RUA,,FRANCISCO CHAGAS TELES,"17","17"
"352940105000988","002","001",RUA,,ANGELINO DE GENARO,"37","40"
"352940105000988","002","002",RUA,CAPITAO,RUFINO ANGELO RAMOS,"60","66"
"352940105000988","002","003",RUA,,EDMIR BOZZATO,"4","5"
"352940105000989","001","001",RUA,,EDMIR BOZZATO,"94","102"
"352940105000989","001","002",RUA,DONA,IDA SCILLA GIANONI,"70","74"
"352940105000989","001","003",RUA,,CAETANO ALETTO,"23","28"
"352940105000990",,,,,,,
"352940105000990",,,,,,,
"352940105000990","001","001",RUA,,FRANCISCA BEZERRA DE LIRA,"0","0"
"352940105000990","001","002",RUA,,PARTICULAR,"0","0"
"352940105000990","001","003",RUA,,PARTICULAR,"9","9"
"352940105000990","001","004",RUA,,FRANCISCA BEZERRA DE LIRA,"5","5"
"352940105000990","001","005",RUA,,ALONSO VASCONCELOS PACHECO,"17","20"
"352940105000990","001","006",RUA,,MENOTTI FALCHI,"3","3"
"352940105000990","001","007",RUA,,JULIN VARGAS FILHO,"23","23"
"352940105000990","001","013",RUA,,SERAFIM LOPES,"0","0"
"352940105000990","002","001",RUA,,JULIN VARGAS FILHO,"0","0"
"352940105000990","002","002",RUA,,EMILIO FALCHI,"8","9"
"352940105000990","002","003",RUA,,PASCHOAL FALCHI,"76","80"
"352940105000990","002","004",RUA,,ORLANDO TASCA,"0","0"
"352940105000990","002","005",RUA,,SERAFIM LOPES,"20","20"
"352940105000990","004","002",AVENIDA,,ITAPARK,"0","0"
"352940105000990","004","005",RUA,,ALONSO VASCONCELOS PACHECO,"0","0"
"352940105000990","005","003",AVENIDA,,ITAPARK,"0","0"
"352940105000990","005","004",AVENIDA,,ITAPARK,"0","0"
"352940105000990","005","005",RUA,,ALONSO VASCONCELOS PACHECO,"0","0"
"352940105000991","003","001",RUA,,AMALIA SENISE,"11","12"
"352940105000991","003","002",RUA,,JOSE FALCHI,"7","7"
"352940105000991","003","003",RUA,,JOSE FALCHI,"10","11"
"352940105000991","003","004",RUA,,AMALIA SENISE,"5","5"
"352940105000991","003","011",RUA,,ORLANDO TASCA,"6","6"
"352940105000991","003","012",RUA,,WILSON RODRIGUES DA SILVA,"12","12"
"352940105000991","003","013",RUA,,WILSON RODRIGUES DA SILVA,"10","11"
"352940105000991","003","014",RUA,,WILSON RODRIGUES DA SILVA,"12","13"
"352940105000991","003","015",RUA,,PASCHOAL FALCHI,"8","8"
"352940105000991","003","016",RUA,,FRIEDRICH GUNTHER MEINEN,"6","6"
"352940105000991","003","017",RUA,,FRIEDRICH GUNTHER MEINEN,"11","13"
"352940105000991","003","018",RUA,,PASCHOAL FALCHI,"14","14"
"352940105000992","003","005",RUA,,PEDRO FALCHI,"5","5"
"352940105000992","003","006",RUA,,LUIZ GONZAGA,"27","29"
"352940105000992","003","007",RUA,,MINNA WALENDY,"8","8"
"352940105000992","003","008",RUA,,FRANCA JUNIOR,"6","6"
"352940105000992","003","009",RUA,DOUTOR,LUIZ CAMARGO ARANHA,"75","78"
"352940105000993","001","005",RUA,,FRANCISCA JOANA DA SILVA,"13","13"
"352940105000993","001","006",RUA,,EDUARDO BATISTA PIO,"6","6"
"352940105000993","001","007",RUA,,MAURO VENTURINI,"25","28"
"352940105000993","001","008",RUA,,QUINZE DE NOVEMBRO,"0","0"
"352940105000993","002","001",RUA,,MAURO VENTURINI,"26","26"
"352940105000993","002","002",RUA,,EDUARDO BATISTA PIO,"4","4"
"352940105000993","002","003",RUA,,DARIO GABIONETTA,"18","18"
"352940105000993","002","004",RUA,,QUINZE DE NOVEMBRO,"8","8"
"352940105000993","003","001",RUA,,DARIO GABIONETTA,"10","11"
"352940105000993","003","002",RUA,,EDUARDO BATISTA PIO,"26","26"
"352940105000993","003","003",RUA,,QUINZE DE NOVEMBRO,"39","43"
"352940105000994","001","001",RUA,,LIUCISA BRAZIENE,"18","19"
"352940105000994","001","002",RUA,SAO,JOAO,"7","8"
"352940105000994","001","003",RUA,,EDUARDO BATISTA PIO,"11","13"
"352940105000994","001","004",RUA,,FRANCISCA JOANA DA SILVA,"6","7"
"352940105000994","001","008",RUA,,QUINZE DE NOVEMBRO,"24","25"
"352940105000994","001","009",RUA,,LEONILDO PO,"19","19"
"352940105000994","001","010",RUA,,LEONILDO PO,"20","21"
"352940105000994","001","012",RUA,,QUINZE DE NOVEMBRO,"51","53"
"352940105000995",,,,,,,
"352940105000995",,,,,,,
"352940105000995","001","001",RUA,,ESMERALDA,"41","44"
"352940105000995","001","002",RUA,,RUBI,"7","7"
"352940105000995","001","003",RUA,,JASPE,"28","32"
"352940105000995","002","001",RUA,,BRILHANTE,"59","62"
"352940105000995","002","002",VIELA,,AMETISTA,"0","0"
"352940105000995","002","003",RUA,,ESMERALDA,"45","47"
"352940105000996","003","001",RUA,,PEDRA DO SOL,"0","0"
"352940105000996","003","002",RUA,,TURQUESA,"25","26"
"352940105000996","003","003",RUA,,BRILHANTE,"31","33"
"352940105000996","004","002",RUA,,PEDRA DO SOL,"2","2"
"352940105000996","004","003",RUA,,BRILHANTE,"6","8"
"352940105000996","004","004",RUA,,TURQUESA,"13","14"
"352940105000996","004","005",RUA,,PEDRA DO SOL,"0","0"
"352940105000996","007","002",RUA,,BRILHANTE,"18","22"
"352940105000996","007","003",RUA,,PEDRA DO SOL,"0","0"
"352940105000996","008","001",RUA,,BRILHANTE,"18","22"
"352940105000996","008","002",RUA,,ESMERALDA,"4","4"
"352940105000996","008","003",VIELA,,AMETISTA,"0","0"
"352940105000997","001","001",AVENIDA,,ITAPARK,"244","246"
"352940105000998",,,,,,,
"352940105000998","002","001",VIELA,,LUIZ ROBERTO MARTINS,"6","6"
"352940105000998","002","002",RUA,DOUTOR,LUIZ CAMARGO ARANHA,"41","49"
"352940105000998","002","003",VIELA,,MONTE ALTO,"0","0"
"352940105000998","002","004",AVENIDA,,ITAPARK,"46","70"
"352940105000998","002","005",AVENIDA,,ITAPARK,"0","0"
"352940105000998","003","001",RUA,,ORLANDO TASCA,"39","39"
"352940105000998","003","002",RUA,DOUTOR,LUIZ CAMARGO ARANHA,"0","0"
"352940105000998","003","004",VIELA,,LUIZ ROBERTO MARTINS,"0","0"
"352940105000998","003","005",AVENIDA,,ITAPARK,"38","63"
"352940105000998","003","007",RUA,,ALONSO VASCONCELOS PACHECO,"0","5"
"352940105000998","004","001",RUA,,ALONSO VASCONCELOS PACHECO,"15","19"
"352940105000998","004","002",RUA,,FRANCISCA BEZERRA DE LIRA,"0","0"
"352940105000998","004","003",RUA,,SERAFIM LOPES,"0","0"
"352940105000998","004","004",RUA,,ORLANDO TASCA,"0","0"
"352940105000998","005","002",RUA,,ALONSO VASCONCELOS PACHECO,"0","0"
"352940105000998","005","003",AVENIDA,,ITAPARK,"0","0"
"352940105000999",,,,,,,
"352940105000999",,,,,,,
"352940105000999",,,,,,,
"352940105000999",,,,,,,
"352940105000999","002","001",AVENIDA,,GUILHERME POLYDORO,"27","28"
"352940105000999","002","002",VIELA,,VIELA,"3","3"
"352940105000999","002","003",AVENIDA,,HUGO SCACHETTI,"26","29"
"352940105000999","002","004",AVENIDA,,SEBASTIAO ANTONIO DA SILVA,"3","5"
"352940105000999","003","001",AVENIDA,,GUILHERME POLYDORO,"32","33"
"352940105000999","003","002",AVENIDA,,JOAO ARAGAO,"6","8"
"352940105000999","003","003",AVENIDA,,HUGO SCACHETTI,"24","28"
"352940105000999","003","004",VIELA,,VIELA,"0","0"
"352940105000999","004","001",AVENIDA,,HUGO SCACHETTI,"28","30"
"352940105000999","004","002",AVENIDA,,JOAO ARAGAO,"0","1"
"352940105000999","004","003",AVENIDA,PRESIDENTE,CASTELO BRANCO,"13","30"
"352940105000999","004","004",VIELA,,ANTONIO MORGON,"0","0"
"352940105000999","005","001",AVENIDA,PRESIDENTE,CASTELO BRANCO,"20","42"
"352940105000999","005","002",AVENIDA,,SEBASTIAO ANTONIO DA SILVA,"0","4"
"352940105000999","005","003",AVENIDA,,HUGO SCACHETTI,"10","15"
"352940105000999","005","004",VIELA,,ANTONIO MORGON,"0","0"
"352940105001000",,,,,,,
"352940105001000",,,,,,,
"352940105001000",,,,,,,
"352940105001000","001","001",RUA,,JULIO ANTONIO CONDE,"52","54"
"352940105001000","001","002",AVENIDA,,GUILHERME POLYDORO,"5","10"
"352940105001000","001","003",AVENIDA,,SEBASTIAO ANTONIO DA SILVA,"37","41"
"352940105001000","001","004",VIELA,,VIELA,"1","1"
"352940105001000","006","001",VIELA,,ROBERTO PINTO DE ARAUJO,"2","2"
"352940105001000","006","002",AVENIDA,,SEBASTIAO ANTONIO DA SILVA,"27","31"
"352940105001000","006","003",AVENIDA,,JESUINO NICOMEDIO DOS SANTOS,"1","1"
"352940105001000","006","004",AVENIDA,,ADILSON DIAS DE SOUZA,"31","35"
"352940105001001","006","001",AVENIDA,,CAPITAO JOAO,"2","10"
"352940105001001","006","002",RUA,,DA MATRIZ,"8","43"
"352940105001001","006","003",RUA,,SANTA CECILIA,"5","7"
"352940105001001","006","004",RUA,,TERCILO TAKAGNI,"1","7"
"352940105001001","007","001",AVENIDA,,CAPITAO JOAO,"3","15"
"352940105001001","007","002",RUA,SAO,SILVESTRE,"2","13"
"352940105001001","007","005",RUA,,LIMEIRA,"0","0"
"352940105001001","007","006",AVENIDA,,DOM JOSE GASPAR,"15","35"
"352940105001001","007","007",RUA,,DA MATRIZ,"0","1"
"352940105001001","008","001",AVENIDA,,DOM JOSE GASPAR,"11","18"
"352940105001001","008","002",RUA,,JUNDIAI,"9","14"
"352940105001001","008","003",RUA,SAO,FELIPE,"2","3"
"352940105001001","009","001",AVENIDA,,DOM JOSE GASPAR,"9","30"
"352940105001001","009","002",RUA,SAO,FELIPE,"7","7"
"352940105001001","009","003",RUA,,SANTA CECILIA,"27","32"
"352940105001001","009","004",RUA,,DA MATRIZ,"3","6"
"352940105001001","010","001",RUA,,SANTA CECILIA,"2","10"
"352940105001001","010","002",RUA,,JUNDIAI,"3","4"
"352940105001001","010","003",RUA,,SOROCABA,"2","4"
"352940105001001","012","001",RUA,,SANTA CECILIA,"1","2"
"352940105001001","012","002",RUA,,SOROCABA,"0","0"
"352940105001001","012","003",RUA,,JUNDIAI,"0","0"
"352940105001001","012","004",RUA,VEREADOR,VICENTE ORLANDO,"0","0"
"352940105001002",,,,,,,
"352940105001002",,,,,,,
"352940105001002",,,,,,,
"352940105001002",,,,,,,
"352940105001002",,,,,,,
"352940105001002",,,,,,,
"352940105001002",,,,,,,
"352940105001002",,,,,,,
"352940105001002",,,,,,,
"352940105001002",,,,,,,
"352940105001002",,,,,,,
"352940105001002",,,,,,,
"352940105001002",,,,,,,
"352940105001002",,,,,,,
"352940105001002",,,,,,,
"352940105001002",,,,,,,
"352940105001002",,,,,,,
"352940105001002",,,,,,,
"352940105001002",,,,,,,
"352940105001002",,,,,,,
"352940105001002",,,,,,,
"352940105001002",,,,,,,
"352940105001002","002","002",RUA,,VITORINO DELL ANTONIA,"4","9"
"352940105001002","002","003",RUA,,FRANCISCO ORTEGA ESCOBAR,"19","21"
"352940105001002","002","005",RUA,,MARIO AGOSTINHO BEDESHI,"0","0"
"352940105001002","002","009",RUA,,GABRIEL MARQUES,"0","0"
"352940105001002","003","001",PASSARELA,CAPITAO,JOAO,"0","0"
"352940105001002","003","002",AVENIDA,,JOAO RAMALHO,"0","12"
"352940105001002","004","001",AVENIDA,,JOAO RAMALHO,"0","1"
"352940105001002","004","002",AVENIDA,,QUEIROZ PEDROSO,"0","0"
"352940105001002","004","003",RUA,,SANTA CECILIA,"0","0"
"352940105001002","004","004",RUA,,VITORINO DELL ANTONIA,"0","0"
"352940105001002","005","001",AVENIDA,,CAPITAO JOAO,"2","32"
"352940105001002","005","002",RUA,,TERCILO TAKAGNI,"2","6"
"352940105001002","005","003",RUA,,SANTA CECILIA,"5","6"
"352940105001002","005","004",AVENIDA,,QUEIROZ PEDROSO,"3","7"
"352940105001002","011","001",RUA,,JUNDIAI,"2","5"
"352940105001002","011","002",RUA,,SOROCABA,"10","12"
"352940105001002","011","003",RUA,,PORTO FELIZ,"2","2"
"352940105001002","011","004",RUA,VEREADOR,VICENTE ORLANDO,"13","16"
"352940105001002","013","001",RUA,,SANTA CECILIA,"1","20"
"352940105001002","013","002",RUA,VEREADOR,VICENTE ORLANDO,"33","36"
"352940105001002","013","003",RUA,,JUNDIAI,"7","8"
"352940105001002","013","004",RUA,PADRE,ANTONIO NEGRI,"4","4"
"352940105001002","014","001",RUA,,SANTA CECILIA,"0","6"
"352940105001002","014","002",RUA,PADRE,ANTONIO NEGRI,"7","10"
"352940105001002","014","003",RUA,,JUNDIAI,"2","3"
"352940105001002","014","004",AVENIDA,,QUEIROZ PEDROSO,"2","16"
"352940105001002","015","001",RUA,VEREADOR,VICENTE ORLANDO,"11","12"
"352940105001002","015","002",RUA,,PORTO FELIZ,"7","7"
"352940105001002","015","003",AVENIDA,,QUEIROZ PEDROSO,"1","3"
"352940105001002","015","004",RUA,,JUNDIAI,"8","11"
"352940105001002","016","001",RUA,,SANTA CECILIA,"0","0"
"352940105001002","016","002",AVENIDA,,QUEIROZ PEDROSO,"4","8"
"352940105001002","016","003",RUA,,FRANCISCO ORTEGA ESCOBAR,"16","19"
"352940105001002","016","004",RUA,,VITORINO DELL ANTONIA,"2","10"
"352940105001002","019","001",RUA,,GABRIEL MARQUES,"0","0"
"352940105001002","019","002",AVENIDA,,JOAO RAMALHO,"0","0"
"352940105001002","019","003",RUA,,VITORINO DELL ANTONIA,"0","0"
"352940105001002","020","001",RUA,,FRANCISCO ORTEGA ESCOBAR,"1","2"
"352940105001002","020","002",AVENIDA,PAPA,JOAO XXIII,"0","0"
"352940105001002","020","003",AVENIDA,,JOAO RAMALHO,"0","0"
"352940105001002","020","004",RUA,,GABRIEL MARQUES,"0","0"
"352940105001002","020","005",RUA,,MARIO AGOSTINHO BEDESHI,"2","2"
"352940105001003",,,,,,,
"352940105001003",,,,,,,
"352940105001003",,,,,,,
"352940105001003",,,,,,,
"352940105001003",,,,,,,
"352940105001003",,,,,,,
"352940105001003",,,,,,,
"352940105001003",,,,,,,
"352940105001003","001","001",RUA,,ANDIRA,"0","0"
"352940105001003","001","002",RUA,,ANDIRA,"0","0"
"352940105001003","001","003",RUA,,PONTA GROSSA,"0","0"
"352940105001003","001","004",RUA,,PONTA GROSSA,"0","0"
"352940105001003","001","005",RUA,,DA PAZ,"0","0"
"352940105001003","001","006",RUA,,APUCARANA,"0","0"
"352940105001003","001","007",TRAVESSA,,APUCARANA,"0","0"
"352940105001003","001","008",TRAVESSA,,APUCARANA,"0","0"
"352940105001003","001","009",RUA,,APUCARANA,"0","0"
"352940105001003","002","001",RUA,,APUCARANA,"0","0"
"352940105001003","002","002",RUA,,DA PAZ,"0","0"
"352940105001003","003","001",RUA,,ALVORADA DO SUL,"0","0"
"352940105001003","003","002",RUA,,APUCARANA,"0","0"
"352940105001003","003","003",RUA,,DA PAZ,"0","0"
"352940105001003","003","004",RUA,,PONTA GROSSA,"0","0"
"352940105001003","003","005",RUA,,PONTA GROSSA,"0","0"
"352940105001003","003","006",RUA,,PONTA GROSSA,"0","0"
"352940105001003","003","007",RUA,,PONTA GROSSA,"0","0"
"352940105001003","003","008",RUA,,ACESSO,"0","0"
"352940105001003","004","004",RUA,,DA PAZ,"0","0"
"352940105001003","004","005",RUA,,APUCARANA,"0","0"
"352940105001003","005","001",RUA,,ACESSO,"0","0"
"352940105001004",,,,,,,
"352940105001004",,,,,,,
"352940105001004",,,,,,,
"352940105001004",,,,,,,
"352940105001004",,,,,,,
"352940105001004",,,,,,,
"352940105001004",,,,,,,
"352940105001004",,,,,,,
"352940105001004","001","001",RUA,,ALVORADA DO SUL,"0","0"
"352940105001004","001","002",RUA,,FERNANDES PINHEIRO,"20","20"
"352940105001004","001","003",RUA,ENGENHEIRO,BELTRAO,"0","0"
"352940105001004","001","004",RUA,,ALVORADA DO SUL,"0","0"
"352940105001004","001","005",RUA,,CEU AZUL,"0","0"
"352940105001004","001","006",RUA,,DIAMANTE SUL,"15","15"
"352940105001004","001","007",RUA,,DIAMANTE SUL,"15","15"
"352940105001004","001","008",RUA,,CEU AZUL,"0","0"
"352940105001004","001","009",RUA,,CEU AZUL,"23","23"
"352940105001004","001","010",RUA,,ALVORADA DO SUL,"0","0"
"352940105001004","001","011",RUA,,BOA ESPERANCA,"30","32"
"352940105001004","001","013",RUA,,ALVORADA DO SUL,"0","0"
"352940105001004","001","022",RUA,,LUIZ RODRIGUES DA SILVA,"0","0"
"352940105001004","002","001",ESTRADA,,MAUA E ADUTORA RIO CLARO,"62","62"
"352940105001004","002","002",RUA,,LUIZ RODRIGUES DA SILVA,"2","2"
"352940105001004","003","001",RUA,ENGENHEIRO,BELTRAO,"13","13"
"352940105001004","003","003",RUA,,FERNANDES PINHEIRO,"14","15"
"352940105001005",,,,,,,
"352940105001005",,,,,,,
"352940105001005",,,,,,,
"352940105001005",,,,,,,
"352940105001005",,,,,,,
"352940105001005",,,,,,,
"352940105001005",,,,,,,
"352940105001005",,,,,,,
"352940105001005",,,,,,,
"352940105001005",,,,,,,
"352940105001005",,,,,,,
"352940105001005",,,,,,,
"352940105001005",,,,,,,
"352940105001005",,,,,,,
"352940105001005",,,,,,,
"352940105001005",,,,,,,
"352940105001005",,,,,,,
"352940105001005",,,,,,,
"352940105001005",,,,,,,
"352940105001005",,,,,,,
"352940105001005",,,,,,,
"352940105001005",,,,,,,
"352940105001005",,,,,,,
"352940105001005",,,,,,,
"352940105001005",,,,,,,
"352940105001005",,,,,,,
"352940105001005",,,,,,,
"352940105001005",,,,,,,
"352940105001005",,,,,,,
"352940105001005",,,,,,,
"352940105001005",,,,,,,
"352940105001005",,,,,,,
"352940105001005",,,,,,,
"352940105001005",,,,,,,
"352940105001005",,,,,,,
"352940105001005",,,,,,,
"352940105001005",,,,,,,
"352940105001005",,,,,,,
"352940105001005",,,,,,,
"352940105001005",,,,,,,
"352940105001005",,,,,,,
"352940105001005",,,,,,,
"352940105001005","000","001",CAMINHO,,SEM NOME,"0","0"
"352940105001005","000","002",RUA,,DO ROUXINOL,"1","1"
"352940105001005","000","003",AVENIDA,BARAO,DE MAUA,"2","2"
"352940105001005","000","005",CAMINHO,,SEVERINO,"9","9"
"352940105001005","000","006",CAMINHO,,SEVERINO,"10","10"
"352940105001005","000","007",RUA,,JOSE RAIMUNDO DE SOUZA,"5","5"
"352940105001005","000","008",AVENIDA,BARAO,DE MAUA,"1","1"
"352940105001006","001","001",ESTRADA,NOSSA SENHORA,DO PILAR,"0","0"
"352940105001006","001","002",RUA,,SEM DENOMINACAO 1,"0","0"
"352940105001006","001","003",RUA,,SEM DENOMINACAO 2,"0","0"
"352940105001006","001","004",RUA,,SEM DENOMINACAO 2,"0","0"
"352940105001006","001","005",RUA,,SEM DENOMINACAO 1,"0","0"
"352940105001006","001","006",RUA,,SEM DENOMINACAO 1,"0","0"
"352940105001006","001","007",ESTRADA,NOSSA SENHORA,DO PILAR,"0","0"
"352940105001007",,,,,,,
"352940105001007",,,,,,,
"352940105001007","001","001",CAMINHO,,SEM DENOMINACAO 1,"0","0"
"352940105001007","001","002",RUA,,MARIA DA SILVA,"0","0"
"352940105001007","001","003",RUA,,OSWALDO ELIAS,"0","0"
"352940105001007","002","001",RUA,,CLARA MARIA DOS SANTOS MARIANO,"1","1"
"352940105001007","002","002",RUA,,MARCELO OLIVEIRA PACOLLA,"15","16"
"352940105001007","002","003",RUA,,ELIAS SOARES SILVA,"0","0"
"352940105001007","002","004",RUA,,MARIO JOSE DA SILVA,"9","9"
"352940105001007","003","001",RUA,,CLARA MARIA DOS SANTOS MARIANO,"2","2"
"352940105001007","003","002",RUA,,MARIO JOSE DA SILVA,"4","4"
